2022-01-01,0.6560707897495671
2022-01-02,0.6848693550058434
2022-01-03,0.660440615968329
2022-01-04,0.668120390635955
2022-01-05,0.6527171059659491
2022-01-06,0.5928578164683027
2022-01-07,0.5672285126412634
2022-01-08,0.5094175494931366
2022-01-09,0.5229170687030543
2022-01-10,0.528350333940756
2022-01-11,0.5210900053043941
2022-01-12,0.5693729529162945
2022-01-13,0.5896351597766003
2022-01-14,0.546171509937218
2022-01-15,0.5309260245899388
2022-01-16,0.5145536483399252
2022-01-17,0.582189835666226
2022-01-18,0.5307602310170542
2022-01-19,0.5382405749476559
2022-01-20,0.5500379860208295
2022-01-21,0.5423232185157568
2022-01-22,0.5268875955760521
2022-01-23,0.5309238824681181
2022-01-24,0.526621309251998
2022-01-25,0.4804305812364005
2022-01-26,0.4645778931144719
2022-01-27,0.4839050829482247
2022-01-28,0.5058551449875938
2022-01-29,0.5041636276744739
2022-01-30,0.4995909459934835
2022-01-31,0.4939607113927897
2022-02-01,0.4761754947135181
2022-02-02,0.47991543456077584
2022-02-03,0.4750003980958146
2022-02-04,0.4794926634990149
2022-02-05,0.5234708757659704
2022-02-06,0.5152101148625967
2022-02-07,0.49900970878775625
2022-02-08,0.5065868082567585
2022-02-09,0.45228999820066174
2022-02-10,0.4659083465746584
2022-02-11,0.4540680664819304
2022-02-12,0.44629119246905946
2022-02-13,0.4431818192052778
2022-02-14,0.43993772244222484
2022-02-15,0.4343174155649434
2022-02-16,0.4435466892769048
2022-02-17,0.4624051354123639
2022-02-18,0.44678754854416997
2022-02-19,0.45451316847438655
2022-02-20,0.4536460333557204
2022-02-21,0.4488330652289937
2022-02-22,0.4342464563658503
2022-02-23,0.421249701090768
2022-02-24,0.4220244113717369
2022-02-25,0.41209868781798253
2022-02-26,0.41913099853342056
2022-02-27,0.41777372416295727
2022-02-28,0.45072597791991914
2022-03-01,0.477256544451446
2022-03-02,0.5133334679453394
2022-03-03,0.5118174147916559
2022-03-04,0.5518392283252131
2022-03-05,0.5177083361036047
2022-03-06,0.5005355576304391
2022-03-07,0.48174330385584185
2022-03-08,0.46962852455528087
2022-03-09,0.4624912782300727
2022-03-10,0.48554281472866334
2022-03-11,0.46052131181860634
2022-03-12,0.4506105304938091
2022-03-13,0.45611963043068104
2022-03-14,0.4486041045595553
2022-03-15,0.42083136459741466
2022-03-16,0.42355285330810793
2022-03-17,0.4171423390237004
2022-03-18,0.41989460226888076
2022-03-19,0.4384204039407405
2022-03-20,0.4433997775197057
2022-03-21,0.44302906265266445
2022-03-22,0.4579536296522372
2022-03-23,0.46403299396444975
2022-03-24,0.4476597305909039
2022-03-25,0.4638237499691893
2022-03-26,0.5201688298539048
2022-03-27,0.5304123012123325
2022-03-28,0.5429614672648289
2022-03-29,0.7312920293835528
2022-03-30,0.6723080029744469
2022-03-31,0.7007010131855808
2022-04-01,0.7029413983272693
2022-04-02,0.6505804660676296
2022-04-03,0.6106708180365705
2022-04-04,0.6494997605965427
2022-04-05,0.6673755849512616
2022-04-06,0.6720881507756336
2022-04-07,0.6180401003692382
2022-04-08,0.6187965900594464
2022-04-09,0.5862297642872485
2022-04-10,0.6141379785858523
2022-04-11,0.6309267515610192
2022-04-12,0.5833880698731926
2022-04-13,0.5632304467251988
2022-04-14,0.5842489668099657
2022-04-15,0.5686909097605839
2022-04-16,0.5796662538941385
2022-04-17,0.5860785237206492
2022-04-18,0.5764092739127039
2022-04-19,0.5752281250819916
2022-04-20,0.6157738476740678
2022-04-21,0.5814660950740459
2022-04-22,0.5802178800742778
2022-04-23,0.550899805150966
2022-04-24,0.5577201589322265
2022-04-25,0.5626483130403847
2022-04-26,0.5776783848495878
2022-04-27,0.5590187917657443
2022-04-28,0.5592535943767307
2022-04-29,0.5756031886924313
2022-04-30,0.5806165212002484
2022-05-01,0.5906278183218068
2022-05-02,0.6090693629735358
2022-05-03,0.6087998766301678
2022-05-04,0.6921363141635755
2022-05-05,0.7134955299372726
2022-05-06,0.6559970041223029
2022-05-07,0.6838668562103477
2022-05-08,0.6255598193098628
2022-05-09,0.6111628260270299
2022-05-10,0.5471682288782751
2022-05-11,0.5147274466997908
2022-05-12,0.4180334902013929
2022-05-13,0.4188917041742064
2022-05-14,0.43652680920156384
2022-05-15,0.4274923652526514
2022-05-16,0.4372114301845811
2022-05-17,0.4327857938080437
2022-05-18,0.44682556970403103
2022-05-19,0.44879558338601183
2022-05-20,0.43117711904633615
2022-05-21,0.4183795237176372
2022-05-22,0.42542592929571077
2022-05-23,0.4370179291786043
2022-05-24,0.4265782189255995
2022-05-25,0.41292553674213067
2022-05-26,0.40917066566528437
2022-05-27,0.38865966788521733
2022-05-28,0.39041461789992643
2022-05-29,0.42128809086180197
2022-05-30,0.41676224997250716
2022-05-31,0.44587174081387837
2022-06-01,0.41265194916550874
2022-06-02,0.3961307626387215
2022-06-03,0.4050111602662486
2022-06-04,0.39640573365298115
2022-06-05,0.39844022018901926
2022-06-06,0.4045496693855392
2022-06-07,0.3935280712194235
2022-06-08,0.3988974249123814
2022-06-09,0.38972753670232335
2022-06-10,0.3898372856957008
2022-06-11,0.3737162797572668
2022-06-12,0.3453460302598236
2022-06-13,0.33660663960118264
2022-06-14,0.2947237101803813
2022-06-15,0.29071991785825
2022-06-16,0.2954646108407254
2022-06-17,0.27563960055626374
2022-06-18,0.2818974900254184
2022-06-19,0.2737277946779443
2022-06-20,0.29736381522493094
2022-06-21,0.3071556992897966
2022-06-22,0.30743084312052354
2022-06-23,0.30482680684643715
2022-06-24,0.31522971806905536
2022-06-25,0.3206198483390119
2022-06-26,0.3301664034243112
2022-06-27,0.3236245240550818
2022-06-28,0.3182200460936074
2022-06-29,0.30720080848105524
2022-06-30,0.3164756450184625
2022-07-01,0.3089600651792415
2022-07-02,0.2970293705966522
2022-07-03,0.2282031504733516
2022-07-04,0.223496543222716
2022-07-05,0.23526371706072052
2022-07-06,0.22533441432006174
2022-07-07,0.22343801494159557
2022-07-08,0.24134202767694812
2022-07-09,0.23658472602492653
2022-07-10,0.23116413275282305
2022-07-11,0.2217225711793039
2022-07-12,0.2154039377840335
2022-07-13,0.20742137987777656
2022-07-14,0.21869756939260443
2022-07-15,0.21794718715648378
2022-07-16,0.21955089117228135
2022-07-17,0.22399224962776812
2022-07-18,0.2233218611192015
2022-07-19,0.24320552209691876
2022-07-20,0.2388563385284754
2022-07-21,0.24056216509987305
2022-07-22,0.24151723776965248
2022-07-23,0.22498160884286708
2022-07-24,0.22509243869539333
2022-07-25,0.22602613622555198
2022-07-26,0.21284356039851143
2022-07-27,0.21595084385541202
2022-07-28,0.22504473861903407
2022-07-29,0.2338938974096634
2022-07-30,0.2336455801860381
2022-07-31,0.23264683263716104
2022-08-01,0.23130463035004037
2022-08-02,0.2272466367974265
2022-08-03,0.22998622416710457
2022-08-04,0.22643339436179397
2022-08-05,0.22617471575875572
2022-08-06,0.23258029545048525
2022-08-07,0.22782011195953344
2022-08-08,0.22942855327816597
2022-08-09,0.2355020010376391
2022-08-10,0.23622026665488585
2022-08-11,0.24219792302454465
2022-08-12,0.24449496971185608
2022-08-13,0.25088514321067007
2022-08-14,0.24829024833273092
2022-08-15,0.24552147016135284
2022-08-16,0.24905333202115035
2022-08-17,0.24708541576458623
2022-08-18,0.2422853300374313
2022-08-19,0.24121626872374485
2022-08-20,0.2198291740159989
2022-08-21,0.22182382246956592
2022-08-22,0.23022349099289344
2022-08-23,0.22769952547985722
2022-08-24,0.2280483833459515
2022-08-25,0.2272826943384967
2022-08-26,0.22086497419308887
2022-08-27,0.21077305541876887
2022-08-28,0.2075709062375716
2022-08-29,0.2048544039256939
2022-08-30,0.21381249852941842
2022-08-31,0.20840549901407093
2022-09-01,0.21299884351926246
2022-09-02,0.2119830834127282
2022-09-03,0.21253978621875522
2022-09-04,0.21111082515249766
2022-09-05,0.21137446825022063
2022-09-06,0.2091765731298182
2022-09-07,0.20256502310715283
2022-09-08,0.20863115036514585
2022-09-09,0.20963665594323522
2022-09-10,0.2242285159308056
2022-09-11,0.23194506952864624
2022-09-12,0.22370704454769522
2022-09-13,0.2260504008590538
2022-09-14,0.21099890108849473
2022-09-15,0.21508747318018173
